data_compra_date;id_pedido;id_produto;entrega_uf;receita_frete;receita_produto;quantidade_produto;situacao;tipo_venda;canal;desconto_produto;receita_total;nome_produto;categoria
2020-01-31;7849135;2097744;SP;32.31000137;60;1;Aprovado;3P;MM;0;92.31000137;Arara para Roupas Cabideiro Tubo de Aço - Branco - 130x104x3;Cabideiros
2020-01-10;7591336;185939;SC;193.6799927;1618.5;3;Aprovado;1P;B2W;0;1812.179977;Conjunto 2 Cadeiras Hércules Carraro;Cadeiras
2020-01-15;7650919;301941;RJ;216.5399933;525.1599731;1;Aprovado;1P;B2W;0;741.6999664;Painel para TV até 60 Polegadas com LED e Nicho Floripa Linea Brasil;Painel para TV
2020-01-04;7504166;555114;SP;14.59000015;81.90000153;1;Cancelado;1P;B2W;-8.18999958;88.3000021;Painel para TV até 42 Polegadas Tatiê Macchiato Móveis;Painel para TV
2020-01-22;7735933;564851;SP;210.4900055;1279.900024;1;Aprovado;1P;MM;0;1490.39003;Cama Box Solteiro 63cmx88cmx188cm com Baú e Cama Auxiliar D28 e Molas Bonnel Evolution Espresso Móveis;Camas Box
2020-01-02;7466657;304738;SP;0;269.8999939;1;Aprovado;1P;CNova;0;269.8999939;Forno Elétrico Oster Gran Taste 15L 127V;Fornos
2020-01-16;7675449;146600;SP;23.45999908;126.1299973;1;Aprovado;1P;MM;0;149.5899963;Mesa para Notebook Multiuso Dobrável Tecno Mobili;Escrivaninhas
2020-01-19;7701889;174028;RS;173.6799927;699.9000244;1;Aprovado;1P;Magazine Luiza;0;873.5800171;Guarda Roupa Casal com Espelho 3 Portas de Correr Lara Espresso Móveis;Guarda-Roupas
2020-01-08;7554468;212570;SP;0;1969.900024;1;Aprovado;1P;MM;-196.9950012;1772.905023;Sofá de Canto 5 Lugares com Chaise Maria Império Estofados;Sofás
2020-01-23;7751770;329164;SP;82.12000275;410.0400085;1;Aprovado;1P;Carrefour;0;492.1600189;Rack para TV até 70 Polegadas Vivare Móveis Germai;Racks
2020-01-13;7628539;201976;PE;134.7799988;96.90000153;1;Aprovado;1P;Magazine Luiza;0;231.6800003;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
2020-01-31;7849007;564728;SP;70.33999634;289.8999939;1;Aprovado;1P;MM;0;360.2399902;Cama Tubular Casal Julia Yescasa;Camas
2020-01-07;7548764;534252;SP;168.0700073;603.6099854;1;Aprovado;1P;MM;-60.37;711.3099927;Mesa Sala de Jantar com 4 Cadeiras Tampo MDF Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-24;7769785;446679;ES;172.4799957;218.8999939;1;Aprovado;1P;MM;0;391.3799896;Cabeceira Queen Estofada Canada Espresso Móveis;Cabeceiras
2020-01-05;7518249;1890552;RS;30.46999931;40.79999924;1;Aprovado;3P;MM;0;71.26999855;Mural de Grade Para Fotos - Dourado;Objetos Decorativos
2020-01-09;7580905;525550;SP;82.55000305;489.8999939;1;Aprovado;1P;Magazine Luiza;0;572.4499969;Rack com Painel Para TV até 50 Polegadas 2 Portas Adega Vicenza Quiditá;Rack com Painel
2020-01-25;7772580;499121;RJ;52.41999817;326.7999878;1;Aprovado;1P;MM;0;379.219986;Conjunto Escrivaninha Porto e Criado Mudo Wolli Espresso Móveis;Conjuntos de Escritório
2020-01-26;7788718;2252504;SP;79.90000153;239.8999939;1;Cancelado;3P;MM;0;319.7999954;Bancada Balcão Gourmet Mesa Cozinha Multiuso;Armários de Cozinha
2020-01-29;7819211;362674;SP;29.96999931;119.9000015;1;Aprovado;1P;MM;0;149.8700008;Mesa de Cabeceira 3 Gavetas Veronna Tcil Móveis;Mesas de Cabeceira
2020-01-10;7590398;348744;SP;19.5;138.4100037;1;Aprovado;1P;B2W;0;157.9100037;Gabinete de Coluna 1 Porta Pequin Móveis Bechara;Gabinetes para Banheiro
2020-01-13;7633104;286314;SP;162.8899994;1178.329956;1;Cancelado;1P;MM;0;1341.219955;Guarda Roupa Casal com Espelho 3 Portas de Correr Paradizzo Gold Yescasa;Guarda-Roupas
2020-01-04;7494330;521574;PR;144.25;596.5999756;1;Em Aprovação;1P;Magazine Luiza;-89.48999786;651.3599777;Guarda Roupa Solteiro 4 Espelhos 2 Portas de Correr Roma New Espresso Móveis;Guarda-Roupas
2020-01-13;7629615;267323;SP;41.74000168;187.8999939;1;Aprovado;1P;B2W;0;229.6399956;Escada de Alumínio Dobrável 5 Degraus Premium Integral;Escadas
2020-01-11;7600049;273586;SP;25.34000015;127.7799988;1;Aprovado;1P;MM;-12.78;140.3400027;Aparador com Prateleira Creta Artely;Aparadores
2020-01-04;7491976;1915980;SP;199.9900055;1129.98999;1;Aprovado;3P;MM;0;1329.979996;Sofá 5 Lugares Net Carmel Assento Retrátil e Reclinável 2.50M;Sofás
2020-01-13;7635559;279028;SP;0;530.7000122;3;Aprovado;1P;Mercado Livre;0;530.7000122;Cama Solteiro Mônaco Tcil Móveis;Camas
2020-01-17;7684136;512277;SP;0;249.8999939;1;Cancelado;1P;MM;-12.5;237.3999939;Escrivaninha Multiuso Compacta com Painel 80cm Master Luciane Móveis;Escrivaninhas
2020-01-16;7665021;530610;MG;129.9100037;409.8999939;1;Aprovado;1P;MM;0;539.8099976;Painel para TV até 60 Polegadas com LED 2 Prateleiras de Vidro Veneza Yescasa;Painel para TV
2020-01-13;7624795;562847;SP;127.1999969;599.9000244;1;Aprovado;1P;MM;0;727.1000214;Cozinha Completa 5 Peças 11 Portas Madri Espresso Móveis;Armários de Cozinha
2020-01-13;7624603;182502;SP;0;229.8999939;1;Aprovado;1P;B2W;-57.47999954;172.4199944;Cabeceira Casal Clean Simbal;Cabeceiras
2020-01-02;7459876;454416;SP;46.65000153;369.8999939;1;Aprovado;1P;MM;0;416.5499954;Aparador 3 Portas Sabor Sensações Yescasa;Aparadores
2020-01-08;7562758;506193;RS;49.83000183;389.8999939;1;Cancelado;1P;MM;0;439.7299957;Mesa Dobrável Luna Novabras;Mesas
2020-01-18;7689006;1945157;SC;24.29000092;104.9000015;1;Cancelado;3P;MM;0;129.1900024;Tapete Nuvens Antiderrapante 100x140cm Cinza Casa Dona;Tapetes
2020-01-29;7821577;527518;SP;71.29000092;429.8999939;1;Cancelado;1P;B2W;-21.5;479.6899948;Cabeceira Extensível Casal e Queen 2 Mesas de Apoio Stylus Plus Móveis Lopas;Cabeceiras
2020-01-12;7613360;273798;SP;65.36000061;216.8600006;1;Aprovado;1P;MM;0;282.2200012;Escrivaninha com Tampo Giratório 1 Gaveta Carinho Albatroz Móveis;Escrivaninhas
2020-01-18;7695954;534254;SP;83.48000336;709.9000244;1;Aprovado;1P;MM;0;793.3800278;Conjunto Sala de Jantar Mesa Tampo MDF 4 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-22;7744084;534681;SC;67.80999756;118.9000015;1;Aprovado;1P;MM;-5.95;180.7599991;Estante para Livros 5 Prateleiras Charge Espresso Móveis;Estantes
2020-01-10;7588562;471833;SC;142.1799927;416.25;1;Aprovado;1P;Magazine Luiza;0;558.4299927;Cômoda 2 Portas 7 Gavetas Paris Yescasa;Cômodas
2020-01-24;7763747;185355;SP;117.2200012;96.90000153;1;Cancelado;1P;B2W;0;214.1200027;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
2020-01-27;7795701;184471;SP;115.0899963;1630.800049;12;Aprovado;1P;Mercado Livre;0;1745.890045;Base para Mesa de Jantar Volga M008 Crome Kappesberg;Tampos e Bases
2020-01-29;7816412;512707;MG;235.1900024;689.9000244;1;Aprovado;1P;MM;-103.49;821.6000269;Guarda Roupa Casal 6 Portas 2 Gavetas Itá Espresso Móveis;Guarda-Roupas
2020-01-13;7627968;205068;MG;40.52999878;193.9199982;2;Aprovado;1P;B2W;0;234.4499969;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
2020-01-22;7744880;209478;SP;26.90999985;117.9000015;1;Cancelado;1P;B2W;0;144.8100014;Máximo ar Aço 1 Folha MGM Minas Sul 50cmx50cm Vidro Mini Boreal;Janelas
2020-01-17;7676143;196679;SP;128.7400055;852.9000244;1;Aprovado;1P;MM;0;981.6400299;Guarda Roupa Casal com Espelho 3 Portas de Correr Lotse Espresso Móveis;Guarda-Roupas
2020-01-02;7466854;514982;CE;58.84000015;101.9000015;1;Em Aprovação;1P;Magazine Luiza;0;160.7400017;Mini Cama Auxiliar Montessoriano Completa Móveis;Camas
2020-01-23;7759978;1077759;SP;28.56999969;102.6600037;2;Aprovado;3P;MM;0;131.2300034;Arandela com Aramado Modelo Diamante Preto;Iluminação Externa
2020-01-03;7489455;477742;SP;0;269.8999939;1;Em Aprovação;1P;Magazine Luiza;-26.98999977;242.9099941;Painel para TV até 42 Polegadas Orion Artely;Painel para TV
2020-01-26;7789758;185355;SP;29.21999931;96.90000153;1;Aprovado;1P;MM;-10.45;115.6700008;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
2020-01-14;7646517;195262;SP;60.25999832;269.8999939;1;Aprovado;1P;MM;-26.99;303.1699922;Rack com Painel para TV até 55 Polegadas Twin Espresso Móveis;Rack com Painel
2020-01-15;7653170;521910;PR;55.70999908;229.8999939;1;Aprovado;1P;MM;-22.99;262.619993;Escrivaninha com Estante 2 Gavetas Poli Poliman Móveis;Escrivaninhas
2020-01-02;7468109;362261;RJ;0;451.1700134;3;Cancelado;1P;MM;0;451.1700134;Aparador Tampo em Vidro Ravena Cel Móveis;Aparadores
2020-01-13;7625601;166474;SP;144.8300018;979.7999878;2;Aprovado;1P;MM;-156.7599994;967.8699902;Tricama Complementar Multimóveis;Camas
2020-01-27;7794495;212937;SP;58.56999969;179.8999939;1;Aprovado;1P;MM;-10.78459176;227.6854018;Armário Multiuso 2 Portas com Rodízios Arezzo J&A Móveis;Armários Multiuso
2020-01-02;7461359;517184;SP;154.5099945;768.9000244;1;Em Aprovação;1P;Magazine Luiza;-115.3399963;808.0700226;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
2020-01-09;7579912;554192;MG;144.5399933;483.8999939;1;Aprovado;1P;Mercado Livre;0;628.4399872;Guarda Roupa Solteiro com Espelho 2 Portas 2 Gavetas Madonna Mocca Móveis;Guarda-Roupas
2020-01-16;7673136;2211796;SP;39.29000092;159.9700012;1;Aprovado;3P;MM;0;199.2600021;Cabeceira Intense Queen 1.6 Suede Marrom - LH Móveis;Cabeceiras
2020-01-02;7465646;525074;SP;51.99000168;799.9000244;1;Aprovado;1P;B2W;0;851.8900261;Conjunto Mesa Genova Tampo Slim Vidro Plus 4 Cadeiras Turim Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-05;7515060;304866;SP;31.81999969;113.8000031;2;Aprovado;1P;Magazine Luiza;0;145.6200027;Sanduicheira Minigrill Cadence Easy Meal II Black 220V;Grill e Sanduicheira
2020-01-01;7456651;1575136;SC;40.06999969;269;1;Aprovado;3P;MM;0;309.0699997;Kit de Quadros Decorativos 7 peças Frases lar;Quadros
2020-01-20;7718282;469190;MG;32.91999817;82.90000153;1;Aprovado;1P;B2W;-4.150000095;111.6699996;Painel para TV até 42 Polegadas Bali Móveis Bechara;Painel para TV
2020-01-12;7620993;555223;SP;36.20999908;279.8999939;1;Aprovado;1P;B2W;-27.98999977;288.1199932;Sapateira 1 Porta com Espelho Cris Macchiato Móveis;Sapateiras
2020-01-13;7633932;194551;ES;93.37999725;89.90000153;1;Aprovado;1P;Magazine Luiza;0;183.2799988;Painel para TV até 55 Polegadas Twin Viero;Painel para TV
2020-01-21;7723525;1747839;BA;71.72000122;349.8999939;1;Aprovado;3P;MM;0;421.6199951;Micro-ondas 21L Panasonic Dia A Dia St25 Branco 110V;Micro-ondas
2020-01-10;7592331;178962;SP;130.1900024;779.9000244;1;Aprovado;1P;CNova;0;910.0900269;Guarda Roupa Casal com Espelho 3 Portas de Correr Flórida Espresso Móveis;Guarda-Roupas
2020-01-26;7786799;1061470;SP;99.98999786;1299.98999;1;Aprovado;3P;MM;0;1399.979988;Conjunto Sofas 3 e 2 Lugares Net Cosmos Areia;Sofás
2020-01-19;7707875;294351;SP;57.97999954;550.9000244;1;Aprovado;1P;MM;-27.55;581.330024;Cabeceira Queen 2 Mesas de Apoio 4 Gavetas Milano Mavaular;Cabeceiras
2020-01-21;7733528;512710;SP;0;709.9000244;1;Aprovado;1P;MM;-106.49;603.4100244;Guarda Roupa Casal 6 Portas 2 Gavetas Itá Espresso Móveis;Guarda-Roupas
2020-01-30;7829596;457027;SP;56.16999817;126.5100021;1;Aprovado;1P;Mercado Livre;0;182.6800003;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
2020-01-07;7539489;1153097;SP;18.11000061;319.9200134;1;Aprovado;3P;MM;0;338.030014;Conjunto de Tela Decorativa Flor de Cerejeira Grande;Quadros
2020-01-06;7529351;280049;SP;149.9400024;432.8200073;1;Aprovado;1P;Magazine Luiza;-43.27999878;539.480011;Armário de Cozinha 12 Portas 1 Gaveta 1 Nicho Clara Poliman Móveis;Armários de Cozinha
2020-01-04;7503998;219326;SP;40.20999908;334.7999878;1;Em Aprovação;1P;Magazine Luiza;-50.22000122;324.7899857;Sala de Estar Rack com Painel TV até 47 Polegadas e Mesa de Centro Requinte Espresso Móveis;Conjuntos de Sala de Estar
2020-01-02;7463463;283880;SP;0;399.8999939;1;Em Aprovação;1P;Magazine Luiza;-59.97999954;339.9199944;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
2020-01-28;7806055;521819;RJ;139.5599976;289.8999939;1;Em Aprovação;1P;Magazine Luiza;0;429.4599915;Guarda Roupa Casal 6 Portas 1 Porta Basculante 1 Gaveta Dallas Espresso Móveis;Guarda-Roupas
2020-01-16;7664819;1733622;RS;42.77000046;329.980011;2;Aprovado;3P;MM;0;372.7500114;Cadeira Dkr Charles Eames Wood Estofada Botonê - Nude;Cadeiras
2020-01-21;7723552;283882;SP;0;409.8999939;1;Cancelado;1P;CNova;0;409.8999939;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
2020-01-17;7680581;487962;BA;285.9700012;468.5599976;1;Cancelado;1P;B2W;0;754.5299988;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
2020-01-15;7662782;545315;SP;58.54999924;279.8999939;1;Cancelado;1P;MM;0;338.4499931;Cômoda 2 Portas 5 Gavetas Evidência Móveis;Cômodas
2020-01-15;7658142;256412;SP;0;379.8999939;1;Aprovado;1P;CNova;0;379.8999939;Poltrona do Papai Retrátil e Reclinável Espresso Móveis;Poltronas
2020-01-09;7583777;201974;SP;33.50999832;190.6000061;1;Cancelado;1P;B2W;0;224.1100006;Rack para TV até 40 Polegadas Tulipa Espresso Móveis;Racks
2020-01-29;7823331;371227;SP;64.02999878;799.9000244;1;Aprovado;1P;Mercado Livre;0;863.9300232;Guarda Roupa Solteiro 7 Portas 2 Gavetas Fortaleza Rodmóveis;Guarda-Roupas
2020-01-20;7713645;521689;SP;176;1321.969971;1;Aprovado;1P;B2W;-66.09999847;1431.869972;Conjunto Bistrô com Mesa Alta e 3 Banquetas Altas Estofadas Miller Interiores;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-17;7678289;1134356;SP;12.5;39.90000153;1;Aprovado;3P;MM;0;52.40000153;Conjunto De Facas Chef Olivier 6 pçs;Facas Avulsas
2020-01-11;7605259;555380;BA;89.01999664;209.8999939;1;Aprovado;1P;Magazine Luiza;-20.98999977;277.9299908;Berço Mini Cama 2 em 1 Espresso Móveis;Berços
2020-01-27;7796184;525411;PR;51.70999908;539.9000244;1;Em Aprovação;1P;Magazine Luiza;0;591.6100235;Guarda Roupa Modulado Canto Reto 1 Porta 2 Prateleiras 2 Cabideiros 90cm Connect Luciane Móveis;Guarda-Roupas
2020-01-15;7653374;219326;SP;75.69000244;334.7999878;1;Cancelado;1P;CNova;0;410.4899902;Sala de Estar Rack com Painel TV até 47 Polegadas e Mesa de Centro Requinte Espresso Móveis;Conjuntos de Sala de Estar
2020-01-07;7540799;269166;MG;65.26999664;564.9000244;1;Aprovado;1P;B2W;-56.49000558;573.6800155;Penteadeira Camarim com Espelho 7 Gavetas França Politorno;Penteadeiras
2020-01-25;7773077;341611;RJ;84.23000336;283.6099854;1;Cancelado;1P;MM;0;367.8399887;Escrivaninha Reta ou em L com Armário Olimpo Espresso Móveis;Escrivaninhas
2020-01-15;7651593;555573;BA;142.9499969;499.7999878;2;Cancelado;1P;MM;0;642.7499847;Conjunto 2 Cadeiras Apogeu Móveis Lopas;Cadeiras
2020-01-29;7820650;1673333;SP;39.90000153;44.90000153;1;Aprovado;3P;MM;0;84.80000305;Flor Orquidea Phalaenopsis X40 C/ Vaso Cor Rosa Artificial Permanente 25CM 36680-001;Objetos Decorativos
2020-01-28;7804877;362778;SP;81.22000122;387.7999878;1;Aprovado;1P;Magazine Luiza;0;469.019989;Conjunto 2 Poltronas Duda Espresso Móveis;Poltronas
2020-01-03;7474566;276379;SP;65.97000122;344.5899963;1;Em Aprovação;1P;Magazine Luiza;-51.68999863;358.8699989;Guarda Roupa Casal 6 Portas 2 Gavetas Flash II Demóbile;Guarda-Roupas
2020-01-14;7643947;347719;RJ;62.06000137;170.8999939;1;Aprovado;1P;MM;0;232.9599953;Escrivaninha Suspensa com 6 Nichos Lilac Colibri;Escrivaninhas
2020-01-02;7462578;1851526;SP;8.31000042;120.9000015;1;Cancelado;3P;MM;0;129.2100019;Tapete Sala Wevans Mandalas Único;Tapetes
2020-01-07;7547326;526614;SP;85.48000336;481.4599915;1;Aprovado;1P;CNova;0;566.9400101;Cozinha Compacta 4 Peças Balcão com Tampo 3 Portas de Vidro Lara Espresso Móveis;Armários de Cozinha
2020-01-17;7683870;1747711;PR;158.6999969;1599.900024;1;Aprovado;3P;MM;0;1758.600021;Sofá Retrátil e Reclinável Oklahoma 3.02M com Molas Tecido Suede;Sofás
2020-01-08;7563944;532772;SP;76.95999908;699.9000244;1;Cancelado;1P;B2W;0;776.8600235;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço 3 em 1 Lápis de Cor Espresso Móveis;Conjuntos de Quarto
2020-01-24;7770354;517579;PR;56.02000046;255.8999939;1;Aprovado;1P;Mercado Livre;0;311.9199944;Mesa Gamer 1 Gaveta DRX 9000 Espresso Móveis;Escrivaninhas
2020-01-11;7598563;283880;RJ;98.47000122;369.8999939;1;Aprovado;1P;Magazine Luiza;-36.99000168;431.3799934;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
2020-01-03;7476974;290742;MA;81.06999969;136.25;1;Em Aprovação;1P;Magazine Luiza;-13.61999989;203.6999922;Painel pra TV até 43 Polegadas Ipê Linea Brasil;Painel para TV
2020-01-17;7679715;1935871;SP;27.61000061;149;1;Aprovado;3P;MM;0;176.6100006;Kit com 3 peças ninho redutor.almofada amamentação e rolinho;Almofadas de Amamentação
2020-01-27;7801097;2122406;MG;196.7100067;289;1;Cancelado;3P;MM;0;485.7100067;Colchão Casal Liberatti Liberatti Espuma D33 Milan 16x138x188;Colchão
2020-01-09;7576009;517184;SP;198.1300049;719.9000244;1;Em Aprovação;1P;Magazine Luiza;-71.98999786;846.0400314;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
2020-01-20;7714437;521718;MG;196.4700012;714.9000244;1;Aprovado;1P;Mercado Livre;0;911.3700256;Cozinha Compacta 3 Portas de Vidro 2 Portas Basculante 1 Balcão com Tampo Luce 2018 Itatiaia;Armários de Cozinha
2020-01-17;7676340;343969;SP;34.02999878;428.8999939;1;Aprovado;1P;B2W;0;462.9299927;Cômoda 4 Gavetas Madeira Maciça Móveis Cavazotto;Cômodas
2020-01-26;7789703;1897446;SP;59.90000153;75.5;1;Aprovado;3P;MM;0;135.4000015;Cadeira Espreguiçadeira Dobrável Madeira Maciça Natural com Tecido Preto;Espreguiçadeiras
2020-01-31;7841112;545628;PR;176.9100037;829.9000244;1;Cancelado;1P;MM;0;1006.810028;Conjunto Sala de Jantar Mesa e 4 Cadeiras Santorini Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-28;7806271;310050;SP;45.63999939;219.8999939;1;Aprovado;1P;MM;-11;254.5399933;Espelho de Chão com 2 Prateleiras Retrô 161cmx50cm Movelbento;Espelhos
2020-01-17;7677911;328371;SP;0;309.8999939;1;Aprovado;1P;MM;0;309.8999939;Aparador 1 Gaveta Linus Class EDN Móveis;Aparadores
2020-01-23;7762195;197682;BA;80.88999939;110.2600021;1;Aprovado;1P;Mercado Livre;0;191.1499939;Mesa de Centro com Rodízio Saara Artely;Mesas de Centro
2020-01-21;7728765;369533;RJ;266.1499939;1542.900024;1;Cancelado;1P;MM;-215.9900004;1593.060018;Conjunto Sala de Jantar Mesa Tampo em MDF/Vidro e 6 Cadeiras Apolo Chanfro Premium Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-16;7671540;2309911;MG;36.18000031;185;1;Aprovado;3P;MM;0;221.1800003;Quadro Decorativo 195x64cm Fernando De Noronha Quarto Sala;Quadros
2020-01-31;7845357;1176082;SP;19.82999992;179.8000031;2;Aprovado;3P;MM;0;199.630003;Cadeira Secretária Mb-Lc01G Giratória e Regulagem de Altura A G;Cadeiras de Escritório
2020-01-09;7575528;542539;RJ;167.3099976;319.8999939;1;Aprovado;1P;MM;0;487.2099915;Penteadeira Camarim com Banqueta e LED 1 Gaveta Atraente Espresso Móveis;Penteadeiras
2020-01-26;7782474;280739;PE;123.5100021;289.8999939;1;Aprovado;1P;Magazine Luiza;0;413.409996;Escrivaninha com Estante Elisa Permobili;Escrivaninhas
2020-01-20;7721260;531092;SP;0;379.8999939;1;Aprovado;1P;MM;0;379.8999939;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
2020-01-30;7851065;555009;SP;110.7600021;479.8999939;1;Aprovado;1P;Mercado Livre;0;590.659996;Cozinha Compacta 4 Peças Balcão com Tampo 3 Portas de Vidro Lívia Mocca Móveis;Armários de Cozinha
2020-01-23;7757811;2351239;PR;37.72000122;125;1;Aprovado;3P;MM;0;162.7200012;Luminária Lustre Balão Feminino - Provençal - Provençal Claro com Rosa Bebê;Luminárias
2020-01-08;7556838;2198701;SP;28.27000046;60.02999878;1;Cancelado;3P;MM;0;88.29999924;Cortina Blackout PVC com Tecido Voil Xadrez 2.80 m x 1.60 m;Cortinas
2020-01-04;7500152;482281;RN;93.5;175.8999939;1;Em Aprovação;1P;Magazine Luiza;-17.59000015;251.8099937;Comoda Infantil 3 Gavetas e Nicho 1330 Espresso Móveis;Cômodas
2020-01-31;7850502;175277;SP;160.2200012;589.9000244;1;Aprovado;1P;Zoom;0;750.1200256;Estante Home para TV até 50 Polegadas 1 Porta New Torino Móveis Bechara;Estantes para TV e Home Theater
2020-01-12;7616788;1905383;SP;50;152;1;Aprovado;3P;MM;0;202;Cabeceira Casal Bellaslin para Colchão Box 140 PVC Corino Pret;Cabeceiras
2020-01-03;7477387;108919;PR;57.20000076;203.8600006;1;Aprovado;1P;MM;0;261.0600014;Mesa para Escritório ME4109 Tecno Mobili;Escrivaninhas
2020-01-14;7644054;243716;SP;57.06000137;186.8999939;1;Aprovado;1P;Zoom;0;243.9599953;Cômoda Sapateira 1 Porta 5 Gavetas Zurique Evidência Móveis;Cômodas
2020-01-27;7800102;525859;PR;118.3700027;895.7000122;1;Aprovado;1P;B2W;0;1014.070015;Sala de Estar Completa com Estante. Buffet e Mesa de Centro Decibal;Conjuntos de Sala de Estar
2020-01-22;7736288;2430552;SC;27.70000076;559;1;Cancelado;3P;MM;0;586.7000008;Caixa de Som JBL Flip 5 Azul Bluetooth 20 W Original Jbl;Caixas de Som
2020-01-30;7830333;503817;SP;65.91000366;309.8999939;1;Aprovado;1P;MM;-38.16;337.6499976;Estante para Livros 4 Prateleiras Home Office Espresso Móveis;Estantes
2020-01-26;7787944;217169;MG;90.87999725;508.269989;1;Cancelado;1P;MM;0;599.1499939;Cama Casal Monalisa Móveis Europa;Camas
2020-01-29;7825491;148376;SP;82.91000366;419.8999939;1;Aprovado;1P;CNova;0;502.8099976;Conjunto Sala de Jantar Mesa Tampo de Vidro e 4 Cadeiras Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-12;7621499;545843;MG;147.8600006;501.6199951;1;Aprovado;1P;MM;-33.2;616.2799957;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Yescasa;Guarda-Roupas
2020-01-22;7747600;1176082;SC;20.52000046;89.90000153;1;Cancelado;3P;MM;0;110.420002;Cadeira Secretária Mb-Lc01G Giratória e Regulagem de Altura A G;Cadeiras de Escritório
2020-01-09;7576700;362085;SP;111.7300034;869.9000244;1;Aprovado;1P;CNova;0;981.6300278;Conjunto Sala de Jantar Mesa Sevilha I Tampo de Vidro 4 Cadeiras Vitoria Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-23;7750576;480255;SP;0;799.9000244;1;Aprovado;1P;MM;0;799.9000244;Cabeceira de Barra Espelhada para Cama de Casal com LED em MDF 300cm Dalla Costa;Cabeceiras
2020-01-09;7575501;1120970;SP;72.94999695;778;2;Aprovado;3P;MM;0;850.9499969;Poltrona Pérola - Suede;Poltronas
2020-01-19;7699971;545843;MG;147.8600006;501.6199951;1;Cancelado;1P;B2W;0;649.4799957;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Yescasa;Guarda-Roupas
2020-01-16;7667193;2126909;RJ;171.0899963;1346.900024;1;Cancelado;3P;MM;0;1517.990021;Colchão Herval Queen 33x158x198 Sensation Maxspring One Side;Colchão
2020-01-21;7727817;514228;SP;272.6400146;1381.800049;2;Aprovado;1P;MM;0;1654.440063;Guarda Roupa Casal 3 Portas com Espelho Porto Premium Espresso Móveis;Guarda-Roupas
2020-01-18;7694443;526614;SP;85.48000336;481.4599915;1;Aprovado;1P;CNova;0;566.9400101;Cozinha Compacta 4 Peças Balcão com Tampo 3 Portas de Vidro Lara Espresso Móveis;Armários de Cozinha
2020-01-10;7587646;1963252;RJ;299.8999939;1699.900024;1;Cancelado;3P;MM;0;1999.800018;Sofá Austin 2.82M Retrátil e Reclinável com Molas No Assento e Almofadas. Tecido Suede;Sofás
2020-01-07;7546960;189975;SP;0;187.8999939;1;Aprovado;1P;MM;0;187.8999939;Puff Fofão 115cmx77cmx65cm Corino Yescasa;Puffs
2020-01-22;7747980;242895;SP;33.59999847;99.80000305;2;Aprovado;1P;CNova;0;133.4000015;Mesa de Cabeceira 2 Gavetas Maxi Evidência Móveis;Mesas de Cabeceira
2020-01-12;7614698;2314094;RS;26.86000061;179.8999939;1;Aprovado;3P;MM;0;206.7599945;Banco Mila Rivatti;Banquetas Isoladas
2020-01-15;7663469;343150;SP;70.26999664;373.7999878;1;Aprovado;1P;CNova;0;444.0699844;Conjunto Home Office com Escrivaninha e Estante para Livros  Móveis;Conjuntos de Escritório
2020-01-19;7700392;1935982;MG;26.03000069;80;1;Aprovado;3P;MM;0;106.0300007;Bolsa Saida Maternidade 3 peças - Trocado gel Nene belo;Bolsas e Mochilas para Bebês
2020-01-02;7460282;555115;SP;29.18000031;79.90000153;1;Cancelado;1P;CNova;0;109.0800018;Painel para TV até 42 Polegadas Ana Elise Doppio Móveis;Painel para TV
2020-01-29;7821344;1246202;SP;24.04000092;132.0500031;1;Aprovado;3P;MM;0;156.090004;Cobre Leito Queen Belize 06 Peças Estampado com Rolinho e Almofadas;Colchas
